2008-06-11,123.44
2008-06-10,125.54
2008-06-17,124.88
2008-06-16,125.73
1991-03-14,35.57
1991-03-15,35.58
2007-09-28,140.61
2008-06-19,124.17
2008-06-18,123.67
2008-01-16,126.48
2008-01-17,122.81
2008-01-14,130.44
2008-01-15,127.19
2012-10-04,134.78
2008-01-10,130.80
2008-01-11,129.04
2008-01-18,122.07
2005-01-19,109.19
2005-01-18,110.23
2005-01-14,109.18
2005-01-13,108.53
2005-01-12,109.47
2005-01-11,109.03
2005-01-10,109.69
2013-06-03,151.71
2013-06-04,150.88
2013-06-05,148.84
2013-06-06,150.12
2013-06-07,152.05
1998-10-26,99.79
1998-10-27,99.14
1998-10-22,100.37
1998-10-23,99.64
1998-10-20,99.01
1998-10-21,99.57
2000-06-27,133.73
2001-08-10,110.02
1997-03-06,74.82
1997-03-05,75.12
2001-08-13,110.14
2001-08-14,109.72
2001-08-15,108.94
2001-08-16,109.27
2001-08-17,107.46
1986-07-29,25.59
1986-07-28,25.74
2000-03-30,137.11
2000-03-31,138.08
1986-07-23,26.03
1986-07-22,25.97
1986-07-21,25.76
1985-06-25,22.40
1985-06-24,22.33
1999-08-09,120.07
1999-08-04,120.72
1999-08-05,121.51
1999-08-06,120.29
1985-06-20,22.03
1999-08-02,122.80
1999-08-03,122.26
2014-03-13,170.90
1996-12-27,70.64
2014-03-11,172.80
2014-03-10,173.68
2001-12-17,104.94
1996-12-23,69.69
1996-12-20,69.86
2001-12-14,103.90
1994-04-22,42.08
2014-03-19,172.24
2014-03-18,173.30
1994-04-26,42.49
1994-04-25,42.56
1999-03-23,117.35
1999-03-22,120.59
2005-05-19,110.03
2005-05-18,109.51
1999-03-26,118.55
1999-03-25,119.94
1999-03-24,117.95
2005-05-13,106.56
2005-05-12,107.03
1999-03-29,121.09
2005-05-10,107.60
2005-05-17,108.40
2005-05-16,107.64
2004-07-19,101.78
2004-07-14,102.76
2004-07-15,102.31
2004-07-16,101.83
2004-07-12,103.02
2004-07-13,103.09
1997-12-09,91.58
1997-12-08,92.20
1997-12-01,91.45
1997-12-03,91.66
1997-12-02,91.17
1997-12-05,92.32
1997-12-04,91.33
2006-12-18,131.54
2006-12-19,131.83
1990-11-19,30.77
1990-11-14,30.86
2006-12-11,130.63
2006-12-12,130.49
2006-12-13,130.67
2006-12-14,131.81
2006-12-15,131.96
1990-11-12,30.76
1990-11-13,30.60
1981-11-09,16.37
1990-01-31,31.38
1990-01-30,30.80
1981-11-05,16.40
1981-11-04,16.53
1981-11-06,16.29
1981-11-03,16.52
1981-11-02,16.44
1994-08-26,44.78
1994-08-25,44.22
1994-08-24,44.31
1994-08-23,43.88
1994-08-22,43.67
1994-08-29,44.85
1998-06-23,104.20
1998-06-22,102.68
1998-06-25,105.12
1998-06-24,105.45
1998-06-26,105.22
1998-06-29,105.72
2011-08-26,108.73
1986-09-24,25.93
2011-08-24,108.79
2011-08-25,107.10
2011-08-22,103.81
2011-08-23,107.36
1986-09-23,25.84
1986-09-22,25.76
1986-09-29,25.23
2000-02-28,124.38
2011-08-29,111.82
2004-03-18,103.99
2004-03-19,102.82
1984-12-24,20.28
1984-12-21,20.11
1984-12-20,20.20
2004-03-10,104.08
2004-03-11,102.53
2004-03-12,103.81
2004-03-15,102.32
2004-03-16,102.89
2004-03-17,104.12
1991-07-16,36.24
1991-07-17,36.21
1993-04-23,41.14
1991-07-12,36.11
1991-07-10,35.68
1991-07-11,35.80
1991-07-18,36.61
1991-07-19,36.50
1983-06-29,20.74
1983-06-28,20.63
1991-05-20,35.40
1983-06-24,21.39
1983-06-27,21.15
1983-06-21,21.39
1991-05-23,35.67
1983-06-23,21.39
1983-06-22,21.44
2001-11-23,106.33
2007-11-27,131.91
2007-11-26,129.97
2007-11-21,130.84
2007-11-20,132.95
2007-11-23,133.06
1989-01-09,27.53
2007-11-29,135.80
2007-11-28,135.72
1991-05-24,35.92
1988-11-28,26.89
1988-11-29,27.12
1988-11-22,26.73
1988-11-23,26.91
1988-11-21,26.63
1988-11-25,26.74
1982-07-30,13.68
1986-03-11,25.38
2007-01-08,130.15
2007-01-09,130.08
2007-01-03,130.45
2010-07-20,99.84
2007-01-04,130.61
2007-01-05,129.82
1983-05-06,20.78
1983-05-04,20.42
2010-07-21,98.57
1983-05-02,20.25
1983-05-03,20.29
1983-05-09,20.77
1985-10-28,22.07
1985-10-29,22.25
2008-05-30,129.31
1985-10-21,21.96
1985-10-22,22.09
1985-10-23,22.21
1985-10-24,22.14
1985-10-25,22.03
2012-09-26,132.14
2012-09-27,133.43
2012-09-24,134.27
2012-09-25,132.88
2012-09-20,135.24
2012-09-21,134.57
2009-11-30,101.35
2014-07-30,181.94
2012-09-28,132.83
1994-03-17,44.50
1994-03-16,44.35
1994-03-15,44.12
1994-03-14,44.15
1994-03-11,44.07
1994-03-10,43.82
1994-03-18,44.51
1998-09-18,95.07
1998-09-15,96.69
1998-09-14,95.95
1998-09-17,94.96
1998-09-16,97.43
1998-09-11,94.00
1998-09-10,91.30
2004-12-13,111.16
2004-12-10,110.16
2004-12-16,111.59
2004-12-17,110.76
2004-12-14,111.59
2004-12-15,111.82
1993-02-19,40.97
1993-02-18,40.75
1995-06-20,51.36
1995-06-21,51.05
1995-06-22,51.71
1995-06-23,51.59
1985-02-05,21.14
1985-02-04,21.11
1995-06-26,51.07
1995-06-27,50.91
1995-06-28,51.14
1995-06-29,51.06
1981-03-09,17.41
1981-07-21,16.91
1982-06-30,13.99
1981-07-22,16.75
1993-02-12,41.94
2011-05-12,124.47
1991-01-10,29.78
1983-07-12,20.61
1981-07-27,17.13
1983-07-11,20.93
2011-05-13,123.47
1991-01-14,29.60
1991-01-15,29.71
1983-07-15,20.46
1983-07-14,20.68
1991-01-18,31.46
1982-03-18,14.20
1982-03-19,14.24
1993-12-16,43.96
1993-12-17,44.25
1993-12-14,43.93
1993-12-15,43.81
1982-03-12,13.98
1993-12-13,44.17
1993-12-10,44.01
1982-03-11,14.08
1995-03-27,47.14
2001-04-16,108.91
2001-04-17,110.03
2001-04-10,107.87
2001-04-11,107.64
2001-04-12,109.27
2001-04-18,114.32
2001-04-19,115.75
1995-03-24,46.91
2007-07-17,142.76
1990-05-31,34.63
1990-05-30,34.60
1995-03-22,46.42
1986-12-30,24.40
1990-01-18,32.22
1988-04-19,25.58
1986-12-31,24.27
1988-04-18,25.71
1988-03-29,25.78
1988-03-28,25.76
1988-03-25,25.80
1988-03-24,26.27
1988-03-21,26.80
1988-03-23,26.82
1988-03-22,26.81
1987-08-12,33.46
1988-04-11,26.80
1987-08-10,33.02
1987-08-11,33.56
1987-08-17,33.65
1987-08-14,33.63
1987-08-18,33.16
1987-08-19,33.22
2002-09-18,80.58
2002-09-19,78.17
2002-09-10,84.27
2002-09-11,84.26
2002-09-12,82.20
2002-09-13,82.47
2002-09-16,82.59
2002-09-17,80.96
2006-04-19,120.72
2006-04-18,120.50
2006-04-13,118.79
2006-04-12,118.70
2006-04-11,118.55
2006-04-10,119.46
2006-04-17,118.44
2014-12-11,188.57
2014-12-10,187.67
1999-07-19,130.12
1999-07-16,131.15
1982-08-27,15.07
1999-07-14,129.24
1999-07-15,130.30
1999-07-12,129.32
1999-07-13,128.81
1982-08-20,14.52
2010-09-30,105.06
2008-01-30,124.91
2008-01-31,127.02
2012-05-29,123.18
2012-05-22,121.68
2012-05-23,121.89
2012-05-21,121.62
2012-05-24,122.08
2012-05-25,121.82
2006-06-23,114.60
1998-10-01,91.73
1998-10-02,93.25
1998-10-05,91.94
1998-10-06,91.58
1998-10-07,90.32
1998-10-08,89.28
1998-10-09,91.60
1984-01-19,19.98
1985-05-31,22.32
1985-05-30,22.10
1983-11-18,20.68
1987-03-19,29.62
1987-03-18,29.48
2003-07-18,91.82
2003-07-17,90.75
2003-07-16,91.89
2003-07-15,92.47
2003-07-14,92.79
1987-03-17,29.45
1987-03-16,29.02
2003-07-11,92.26
2003-07-10,91.38
1992-09-30,39.55
1981-02-18,17.01
1984-01-13,19.97
1998-12-24,113.61
1985-07-10,22.55
1985-07-12,22.65
2000-03-14,125.47
2000-03-15,128.52
2000-03-16,134.65
2000-03-17,135.22
2000-03-10,128.77
2000-03-13,127.72
2008-07-09,114.67
2008-07-08,117.33
2006-08-28,120.22
2006-08-29,120.47
2014-05-28,176.64
2006-08-24,119.68
2006-08-25,119.60
2006-08-22,119.93
2006-08-23,119.40
2006-08-21,119.81
1980-06-05,15.50
1980-02-22,15.71
1980-02-20,15.91
1980-02-21,15.75
1980-02-26,15.60
1980-02-27,15.39
1980-02-25,15.51
1980-02-28,15.38
1980-02-29,15.57
1987-04-08,29.79
2010-04-19,110.39
2010-04-12,110.29
2010-04-13,110.37
2010-04-16,109.90
2010-04-14,111.60
2010-04-15,111.70
1997-12-23,87.11
1997-12-22,89.54
1997-12-26,86.86
1997-12-24,86.53
1997-12-29,88.48
2000-07-18,137.86
2000-07-19,136.78
2006-03-09,117.56
2006-03-08,118.14
2000-07-10,136.18
2000-07-11,136.66
2006-03-07,117.87
2006-03-06,118.08
1996-12-04,70.29
1996-12-05,70.22
2006-03-03,118.91
2000-07-17,139.40
2003-08-01,90.65
1990-03-23,32.33
1990-03-20,32.74
1990-03-21,32.57
2003-08-05,89.29
2003-08-04,90.90
2003-08-07,90.12
2003-08-06,89.46
2003-08-08,90.44
1990-03-28,32.58
1990-03-29,32.46
1988-07-21,26.50
1988-07-20,26.83
1988-07-22,26.18
1988-07-25,26.30
1988-07-27,26.10
1988-07-26,26.37
1988-07-29,27.05
1988-07-28,26.45
2006-04-20,120.86
2001-12-13,103.55
2006-04-21,120.85
2006-04-26,120.32
1980-10-24,17.71
2006-04-27,120.75
2006-04-24,120.56
2006-04-25,119.97
2001-12-12,105.19
1981-11-27,16.68
1981-11-25,16.54
1981-11-24,16.46
1981-11-23,16.20
1981-11-20,16.19
1980-10-27,17.45
1981-12-02,16.63
1998-06-09,104.04
1998-06-08,103.79
1998-06-03,100.71
1998-06-02,101.67
2001-12-11,105.14
1983-11-23,20.92
1998-06-05,103.62
1998-06-04,101.84
1982-06-23,14.22
2001-12-10,105.44
1983-11-22,20.90
1987-03-20,30.02
1987-10-19,22.58
1980-10-21,17.99
1987-03-26,30.32
1987-03-27,29.66
1991-07-30,36.75
1991-07-31,36.86
1987-03-25,30.27
1982-06-25,14.09
1983-06-07,20.40
1983-06-06,20.66
1983-06-03,20.60
1983-06-02,20.54
2007-11-09,134.14
2007-11-08,136.08
2007-11-07,136.16
2007-11-06,140.20
2007-11-05,138.53
2007-11-02,139.21
2007-11-01,139.10
1983-06-08,20.23
1980-10-23,17.67
2003-04-09,80.00
2003-04-08,81.12
2003-04-04,81.14
2003-04-07,81.24
2003-04-01,79.25
2003-04-03,80.92
2003-04-02,81.33
1988-11-08,27.48
1988-11-09,27.31
1988-11-04,27.58
1988-11-07,27.36
1988-11-01,27.82
1988-11-02,27.83
1988-11-03,27.84
2011-08-08,103.28
2011-08-09,108.18
1986-09-09,27.14
1986-09-08,27.18
2011-08-01,118.66
2011-08-02,115.63
2011-08-03,116.25
2011-08-04,110.70
2011-08-05,110.64
2007-01-29,130.90
2007-01-24,132.69
2007-01-25,131.19
2007-01-26,131.04
1983-05-23,20.47
1983-05-24,20.73
1983-05-25,20.82
2007-01-22,131.11
2007-01-23,131.57
1989-01-27,28.81
1980-09-04,17.21
1988-08-19,25.97
1984-09-17,20.45
1984-09-14,20.44
1984-09-12,19.95
1984-09-13,20.34
1984-09-10,19.89
1984-09-11,19.92
1986-10-28,26.11
1982-06-29,14.06
2012-09-04,129.97
2012-09-05,129.87
2012-09-06,132.54
2012-09-07,133.08
2014-07-17,180.80
2014-07-16,182.95
2014-07-15,182.16
2014-07-14,182.51
2014-07-11,181.63
2014-07-10,181.35
1990-10-31,29.20
1983-11-28,20.88
2014-07-18,182.65
2004-08-17,100.17
2004-08-16,99.94
2004-08-11,99.60
2004-08-10,99.84
2004-08-13,98.59
2004-08-12,98.44
1984-10-15,19.95
2001-12-19,106.36
1988-08-12,26.18
2004-08-19,101.07
2004-08-18,101.43
1984-10-12,19.76
1981-01-13,17.52
2001-12-18,105.74
1985-12-23,24.64
1985-12-20,24.91
2004-12-30,111.79
2004-12-31,111.64
1985-12-24,24.49
1985-02-28,21.29
1985-02-22,21.05
1985-02-21,21.14
1985-02-20,21.26
1985-02-27,21.23
1985-02-26,21.28
1985-02-25,21.05
1981-03-24,17.88
1981-03-25,18.20
1981-03-26,18.09
1981-03-27,17.70
1981-03-20,17.80
1981-03-23,18.01
1980-12-08,18.00
2011-03-04,122.06
2011-03-07,121.05
2011-03-01,120.67
1996-11-18,69.45
1996-11-19,69.93
1996-11-14,69.33
1996-11-15,69.51
1996-11-12,68.71
1996-11-13,68.88
1996-11-11,68.92
1986-05-30,27.07
1987-06-30,30.52
2011-07-12,121.07
2011-07-13,121.46
2011-07-11,121.61
2011-07-14,120.64
2011-07-15,121.31
2011-07-18,120.33
2011-07-19,122.29
1993-12-30,44.03
1993-12-31,43.83
2010-03-31,107.73
2010-03-30,108.09
1994-06-30,41.81
1995-07-03,51.38
1995-07-05,51.41
1995-07-07,52.28
1995-07-06,52.05
1988-03-07,26.64
1988-03-04,26.63
1988-03-03,26.69
1988-03-02,26.70
1988-03-01,26.62
1988-03-09,26.82
1988-03-08,26.85
1992-10-15,38.80
1992-10-14,38.78
1992-10-16,39.00
1987-08-31,33.25
1992-10-13,38.77
1992-10-12,38.59
1992-10-19,39.31
1989-04-10,28.99
1985-08-27,22.19
1985-08-26,22.09
1985-08-21,22.29
1985-08-20,22.17
1999-07-30,122.86
1982-08-02,13.95
1982-08-03,13.81
1982-08-04,13.60
1985-08-23,22.06
1989-04-11,29.13
1982-08-09,13.24
2011-01-31,118.55
2007-12-06,139.36
2007-12-07,139.12
2007-12-04,135.16
2007-12-05,137.29
2007-12-03,136.05
1985-10-04,21.53
1987-07-31,32.02
1992-02-12,39.44
1992-02-13,39.12
1992-02-10,39.12
1992-02-11,39.13
2012-05-08,125.85
2012-05-09,125.04
1992-02-14,39.02
2012-05-04,126.33
1992-02-18,38.54
2012-05-07,126.38
2012-05-01,129.68
2012-05-02,129.37
2012-05-03,128.40
2009-07-10,81.08
2009-07-13,83.10
2009-07-15,86.03
2009-07-14,83.54
2009-07-17,86.75
2009-07-16,86.78
1985-10-01,21.74
2009-11-12,100.46
2009-11-13,101.04
1988-12-01,27.29
1985-05-16,21.82
1985-05-15,21.68
1988-12-02,27.22
1988-12-05,27.54
1988-12-07,27.86
1988-12-06,27.81
1988-12-09,27.76
2009-11-16,102.52
1985-10-08,21.37
1985-10-09,21.45
2011-11-07,116.32
2011-11-04,115.58
2011-11-02,114.15
2011-11-03,116.31
2011-11-01,112.33
2011-11-08,117.75
2011-11-09,113.44
1982-11-08,17.97
1982-11-09,18.29
1982-11-04,18.13
1982-11-05,18.13
1982-11-02,17.56
1982-11-03,18.23
1982-11-01,17.30
2006-08-01,117.17
2013-04-08,144.13
2013-04-09,144.64
2006-08-04,118.00
2006-08-07,117.68
2013-04-02,144.71
2013-04-03,143.21
2013-04-01,143.97
2013-04-04,143.80
2013-04-05,143.18
1992-09-18,40.22
2009-03-09,62.65
2009-03-06,63.26
2009-03-04,65.96
2009-03-05,63.16
2009-03-02,64.83
2009-03-03,64.40
1992-09-15,39.92
1992-09-14,40.42
1980-02-04,15.57
1980-02-05,15.62
1980-02-06,15.77
1980-02-07,15.85
1980-02-01,15.65
1980-02-08,16.09
1985-03-15,20.78
2014-01-29,163.67
2002-05-21,99.82
2002-05-20,100.93
2002-05-23,101.42
2002-05-22,100.39
2002-05-24,100.19
2002-05-29,98.71
2002-05-28,99.33
2012-02-16,125.38
2012-02-17,125.68
2012-02-14,124.62
2012-02-15,124.00
2012-02-13,124.72
2012-02-10,123.85
1984-02-17,18.76
1984-02-16,18.80
1984-02-15,18.82
1985-03-12,21.15
1984-02-13,18.64
1984-02-10,18.82
1986-01-10,22.43
1986-01-13,22.51
1986-01-14,22.51
1986-01-15,22.69
1986-01-16,22.79
1986-01-17,22.71
2010-04-30,109.43
2009-02-03,77.26
2001-05-25,118.14
2013-03-28,144.61
2013-03-25,142.94
2009-02-05,78.00
2013-03-27,144.03
2013-03-26,144.10
2013-03-21,142.40
2013-03-20,144.23
2013-03-22,143.42
2006-03-27,119.83
2006-03-24,119.96
2006-03-23,119.84
2006-03-22,120.15
2006-03-21,119.43
2006-03-20,120.15
2009-02-06,80.13
2006-03-29,119.98
2006-03-28,119.06
1994-11-25,42.59
1990-03-05,31.97
1990-03-06,32.37
1990-03-07,32.28
1994-11-21,43.37
1990-03-01,31.86
1994-11-23,42.59
1994-11-22,42.58
1994-11-29,43.11
1994-11-28,43.01
1988-07-08,26.82
1988-07-01,26.98
1988-07-07,27.00
1988-07-06,27.01
1988-07-05,27.40
2006-06-05,116.90
1986-06-25,27.30
2005-11-18,115.30
1992-05-29,39.39
2005-11-16,113.70
2005-11-17,114.78
2005-11-14,113.91
2005-11-15,113.48
1992-05-22,39.25
2005-11-10,113.64
2005-11-11,113.99
2003-08-29,93.36
2003-08-28,92.88
1989-11-01,33.48
1987-10-30,25.29
1989-11-03,33.15
1989-11-02,33.24
2003-08-22,91.95
2003-08-21,92.90
2003-08-20,92.62
2003-08-27,92.31
2003-08-26,92.29
2003-08-25,92.01
2010-06-30,94.91
1997-10-07,92.02
1984-06-19,18.48
1984-06-18,18.37
1984-06-13,18.42
1984-06-12,18.42
1984-06-11,18.52
1984-06-15,18.04
1984-06-14,18.21
2003-04-25,83.04
2003-04-24,84.20
2003-04-23,84.90
2003-04-22,84.19
2003-04-21,82.41
2003-04-29,84.81
2003-04-28,84.53
1986-10-07,25.56
1980-10-09,17.86
1980-10-08,17.95
1980-10-07,17.86
1980-10-06,17.96
1980-10-03,17.62
1980-10-02,17.45
1980-10-01,17.32
1992-05-15,38.83
1989-03-08,28.99
1989-03-09,28.98
1989-03-02,28.56
1989-03-03,28.68
1989-03-01,28.28
1989-03-06,29.05
1989-03-07,28.96
2004-08-31,102.31
2004-08-30,101.84
1993-02-26,41.86
1993-02-24,41.62
1993-02-25,41.76
1993-02-22,41.08
1993-02-23,41.04
1983-07-22,21.04
1983-07-20,21.09
1983-07-21,21.06
1983-07-26,21.23
1983-07-27,20.88
1983-07-25,21.12
1992-05-13,39.43
1985-12-09,24.12
1985-12-04,24.12
1985-12-05,24.08
1985-12-06,23.97
1985-12-02,23.68
1985-12-03,23.72
1981-01-26,17.08
1981-01-27,17.26
1981-01-22,17.13
1981-01-23,17.13
1981-01-20,17.31
1981-01-21,17.28
1981-01-28,17.16
1981-01-29,17.14
1996-04-04,61.42
1992-05-11,39.61
2007-05-24,139.16
1996-04-02,61.35
1996-09-04,61.73
1996-09-05,61.16
1995-06-08,50.14
2011-03-29,121.52
2011-03-28,120.64
1984-09-19,20.22
2011-03-25,120.98
2011-03-24,120.59
2011-03-23,119.98
2011-03-22,119.63
2011-03-21,120.04
1996-09-09,62.51
1986-05-14,25.96
1986-05-15,25.62
1986-05-16,25.45
1986-05-12,25.96
1986-05-13,25.84
1986-05-19,25.50
1987-06-18,30.85
1987-06-19,30.98
1987-06-15,30.58
1987-06-16,30.75
1987-06-17,30.76
1987-06-10,30.01
1987-06-11,30.14
1987-06-12,30.43
1982-06-03,14.43
1981-08-10,17.45
1982-06-28,14.25
1993-06-22,42.20
1993-06-23,41.73
1993-06-21,42.23
2010-03-19,107.24
1993-06-25,42.16
2010-03-17,107.83
2010-03-16,107.20
2010-03-15,106.36
1993-06-29,42.46
2010-03-12,106.31
2010-03-11,106.33
2010-03-10,105.88
2001-12-04,105.85
2001-12-05,108.25
2001-12-06,107.95
1994-06-10,43.34
1999-01-19,116.13
1994-06-13,43.39
1994-06-14,43.69
1994-06-15,43.52
1994-06-16,43.66
1994-06-17,43.33
1999-01-11,117.23
1999-01-12,114.97
1999-01-13,114.50
1999-01-14,112.44
1999-01-15,115.32
2001-12-03,104.47
2009-02-04,76.74
1991-09-18,36.96
1991-09-19,37.03
1995-07-21,52.04
1995-07-20,52.03
1995-07-27,53.13
1995-07-26,52.79
1995-07-25,52.74
1995-07-24,52.32
1991-09-10,36.73
1991-09-11,36.77
1991-09-12,36.99
1995-07-28,52.92
1991-09-16,36.85
1991-09-17,36.83
1999-11-19,131.63
1999-11-18,131.90
1999-11-11,127.84
1999-11-10,127.10
1999-11-12,129.20
1999-11-15,129.05
1999-11-17,130.58
1999-11-16,131.43
1994-05-17,42.36
1994-05-16,41.89
1994-05-11,41.59
1994-05-10,42.01
1994-05-13,41.84
1994-05-12,41.81
1994-05-19,43.03
1994-05-18,42.77
1997-10-30,84.65
1997-10-31,85.68
1992-10-30,39.68
1986-08-26,27.67
1986-08-27,27.73
1993-10-29,44.20
1993-10-28,44.18
2005-08-23,112.51
2005-08-22,112.89
2005-08-25,112.04
2005-08-24,111.78
2005-08-26,111.36
2005-08-29,112.04
1993-10-20,44.01
1993-10-22,43.75
1993-10-25,43.84
1993-10-27,43.89
1993-10-26,43.86
1986-08-29,27.69
2001-01-29,126.00
2001-01-22,124.02
2001-01-23,125.64
2001-01-26,125.14
2001-01-11,122.53
2001-01-24,126.00
2001-01-25,125.37
2007-12-20,135.07
2007-12-21,136.59
2001-01-10,121.27
2007-12-24,137.69
2007-12-26,137.81
2007-12-27,135.88
2007-12-28,136.08
1996-01-22,57.41
2001-01-16,122.51
1996-03-11,60.10
1996-03-13,59.99
1996-03-12,59.83
1996-03-15,60.27
1996-03-14,60.22
1996-03-19,61.24
1996-03-18,61.33
1988-12-29,27.34
1988-12-28,27.80
1988-12-23,27.87
1988-12-22,27.76
1988-12-21,27.80
1988-12-20,27.82
1988-12-27,27.77
1999-11-23,130.03
1995-03-09,45.45
1995-03-08,45.42
2007-07-31,134.15
2007-07-30,135.87
